time,NL11,NL12,NL13,NL21,NL22,NL23,NL31,NL32,NL33,NL34,NL41,NL42
2050-09-11 15:00:00,-0.9645410341708964,-1.097145059369904,-0.8437520510890425,-1.9255453103437064,-3.363620566791547,-0.7725007708620266,-2.182669094204451,-4.62678674255641,-5.965441584258039,-0.545375529298372,-4.062905831801947,-1.6903524169749464
2050-09-11 16:00:00,-0.7800579866442742,-0.8872994883047804,-0.6823717217642814,-1.5572556736999397,-2.7202773072501563,-0.6247483255264132,-1.765200648616614,-3.741843864769683,-4.824460740190626,-0.4410642183981642,-3.285813698745318,-1.3670469750809338
2050-09-11 17:00:00,-0.6963249591955414,-0.7920549376668395,-0.609124538750971,-1.390096649238756,-2.4282771504207705,-0.5576865562919311,-1.575720383182784,-3.3401866541493748,-4.30659320918625,-0.3937194787273824,-2.9331077033717583,-1.220305343243301
2050-09-11 18:00:00,-0.6390488382088949,-0.7269045594723147,-0.5590210772611774,-1.2757544260949605,-2.228539522148348,-0.5118141195093902,-1.4461097034039514,-3.0654400255895373,-3.952354932312487,-0.3613341330628501,-2.691845302151398,-1.1199292823865958
2050-09-11 19:00:00,-0.5116746406076418,-0.5820190993015655,-0.4475978856348517,-1.0214730838183086,-1.784350570562245,-0.4098001435882099,-1.1578734183169994,-2.4544413973022303,-3.164577836042897,-0.2893135886020835,-2.1553109796898684,-0.8967067598107709
2050-09-11 20:00:00,-0.7776149697026382,-0.8845206081197847,-0.6802346425915715,-1.5523785978178326,-2.7117578334913537,-0.6227917136210783,-1.7596723223078112,-3.730125007824298,-4.8093513002203405,-0.4396828757590977,-3.2755230553950376,-1.3627656024428534
2050-09-11 21:00:00,-0.7098802744646433,-0.8074738225549051,-0.6209823287840252,-1.4171575754429853,-2.4755482727610327,-0.568543006275586,-1.6063948352298127,-3.405209862863522,-4.390429395029331,-0.4013839916695897,-2.9902063311207465,-1.2440609525084685
2050-09-11 22:00:00,-0.7395929246541363,-0.8412713347408021,-0.6469740789040456,-1.4764739261251942,-2.5791644774953086,-0.5923398633947516,-1.673631874378967,-3.547737854014395,-4.574194598104672,-0.4181842642861729,-3.115363992077029,-1.2961321949784304
2050-09-11 23:00:00,-0.7375687714682937,-0.8389689032334021,-0.6452034093920519,-1.4724330418742024,-2.5721056971583067,-0.5907187194091561,-1.6690513988531417,-3.538028235871284,-4.561675724194746,-0.4170397576493361,-3.106837715338279,-1.292584878577363
2050-09-12 00:00:00,-0.6715394262614547,-0.7638619173192314,-0.5874428854987099,-1.340616466421418,-2.3418431622518323,-0.5378358266500695,-1.519632964605388,-3.2212934488590457,-4.153300976284937,-0.3797051209510031,-2.828704383311061,-1.1768688444144475
2050-09-12 01:00:00,-0.7776161261680805,-0.8845219235748055,-0.6802356542334348,-1.552380906508215,-2.7117618664052565,-0.6227926398340791,-1.7596749392844768,-3.7301305552492257,-4.809358452665697,-0.4396835296534685,-3.275527926738011,-1.3627676291416524
2050-09-12 02:00:00,-0.7651111775358991,-0.8702978085569666,-0.6692966939576434,-1.5274168621163828,-2.668153662175736,-0.612777428333768,-1.7313773719056682,-3.6701458283190136,-4.73201851798521,-0.4326129201744356,-3.2228537253052583,-1.3408527811510478
2050-09-12 03:00:00,-0.8094775142359916,-0.9207635797252088,-0.7081070568803447,-1.615986854002137,-2.8228713126548644,-0.648310420800601,-1.8317743778470488,-3.882965782253096,-5.0064130543663685,-0.4576987521957156,-3.4097366486113048,-1.4186045219443155
2050-09-12 04:00:00,-0.757261075059741,-0.8613684827510742,-0.6624296558215095,-1.5117454417483764,-2.640778190106864,-0.6064902824277458,-1.713613300234237,-3.632489835699044,-4.6834676258065135,-0.4281742766732172,-3.1897869857880106,-1.3270955233217
2050-09-12 05:00:00,-0.785662378729758,-0.8936743659611217,-0.6872742786796531,-1.5684439078084105,-2.7398213679124384,-0.6292368823144308,-1.7778828808529068,-3.7687274561178654,-4.859122483358423,-0.4442330812995168,-3.309420903085141,-1.3768686388274802
2050-09-12 06:00:00,-0.8555249452961664,-0.97314156023049,-0.7483879915715277,-1.7079128704079718,-2.983451402744093,-0.6851898014904831,-1.935975548229548,-4.1038497426137175,-5.291204732857004,-0.4837351168474901,-3.6037007927647977,-1.499302370589978
2050-09-12 07:00:00,-0.8019621696221455,-0.9122150339190356,-0.7015328550497049,-1.6009837218759362,-2.7966632335642867,-0.6422913824167336,-1.814767832931064,-3.846915582631495,-4.959932554635214,-0.4534493891293126,-3.378079999098365,-1.4054339252746424
2050-09-12 08:00:00,-0.890736275090119,-1.0131937043577606,-0.7791898244461218,-1.7782064178608197,-3.1062430195681774,-0.713390550287331,-2.0156556018346947,-4.272754235120333,-5.508977874225141,-0.5036444798951528,-3.752020368705207,-1.561010016313181
2050-09-12 09:00:00,-0.8842696464531906,-1.0058380508309157,-0.7735330084240543,-1.7652968722796143,-3.0836921022817267,-0.7082114283734566,-2.001022206292686,-4.241734599266172,-5.46898341674325,-0.4999880869676373,-3.72478119248534,-1.5496772881462482
2050-09-12 10:00:00,-0.878164439607402,-0.9988935069598028,-0.7681923535260644,-1.7531088450271597,-3.0624015624462047,-0.7033217691183706,-1.9872066755646616,-4.212448660053705,-5.431224261343844,-0.4965360509245466,-3.699064421897728,-1.5389779495154334
2050-09-12 11:00:00,-0.8263592154599718,-0.9399661583978408,-0.7228746712471606,-1.6496883549967531,-2.8817424600998462,-0.6618309728009594,-1.8699761403577004,-3.9639452622832527,-5.110822093408567,-0.4672440866235031,-3.48084690719414,-1.4481896027813717
2050-09-12 12:00:00,-0.7935888606057676,-0.9026905717215375,-0.6942081312622465,-1.5842678069098048,-2.767463196010882,-0.6355852004704382,-1.7958197921958332,-3.8067498314858144,-4.908145762747112,-0.4487149116161695,-3.342809373143748,-1.3907597511001044
2050-09-12 13:00:00,-0.8782337547845067,-0.998972351510118,-0.7682529883987984,-1.753247221217991,-3.062643283583036,-0.7033772836334085,-1.987363529539211,-4.212781156579124,-5.431652958128399,-0.4965752434524564,-3.699356396036011,-1.5390994239504248
2050-09-12 14:00:00,-0.8979371539218385,-1.021384551976943,-0.7854889408845732,-1.7925817714990289,-3.1313544697597857,-0.7191577330730474,-2.031950539136782,-4.307295980399209,-5.553513482876428,-0.5077160361743921,-3.782352403904353,-1.5736295135728324
2050-09-12 15:00:00,-0.8228459537205316,-0.935969897354356,-0.7198013734882808,-1.642674713869288,-2.8694907476017244,-0.6590172019961846,-1.86202594690106,-3.947092570419144,-5.089093460893877,-0.4652576009138953,-3.4660481053763537,-1.442032632510187
2050-09-12 16:00:00,-1.0126005319733076,-1.1518117233081973,-0.8857930824277973,-2.021488082431628,-3.53121728845598,-0.8109916155066171,-2.291423389584407,-4.857322343851231,-6.262677385071325,-0.5725495666106715,-4.265345341348302,-1.7745764006012503
2050-09-12 17:00:00,-0.7747297238877843,-0.8812387019294943,-0.677710714642491,-1.5466186857444637,-2.701696185703156,-0.6204809206769326,-1.753143272069241,-3.7162848324328417,-4.791506786866349,-0.4380514858983392,-3.263369625284696,-1.35770922633865
2050-09-12 18:00:00,-0.7334121110578591,-0.8342407897875012,-0.6415672854504724,-1.464134962604943,-2.5576102760716086,-0.5873896507044405,-1.6596452524150511,-3.518089238359541,-4.535967834135554,-0.4146894783028457,-3.089328745554644,-1.2853003559677454
2050-09-12 19:00:00,-0.740885321195405,-0.8427414085165834,-0.6481046292838469,-1.4790539802763203,-2.5836714206243774,-0.5933749435925035,-1.6765564508232538,-3.553937323991748,-4.5821877428206585,-0.4189150174866975,-3.1208079133395747,-1.2983971122186817
2050-09-12 20:00:00,-0.6737690439714035,-0.7663980603842662,-0.5893932893169684,-1.3450675263277927,-2.3496184540430347,-0.5396215271424737,-1.5246783877600176,-3.2319886554867527,-4.167090596148399,-0.3809658023482872,-2.8380961317961075,-1.1807762361701353
2050-09-12 21:00:00,-0.661378565349227,-0.7523041525856885,-0.5785544640300557,-1.3203320022198377,-2.306409438304509,-0.5296979946561566,-1.4966398556572622,-3.1725530273568485,-4.090458629437799,-0.37395991706458,-2.785904108782664,-1.1590619961902098
2050-09-12 22:00:00,-0.7487318188107365,-0.8516666338694048,-0.6549685139940417,-1.4947182041408986,-2.611034321549475,-0.5996592023660258,-1.6943123650207812,-3.591576024530106,-4.630716339849727,-0.4233516227098006,-3.153859468215053,-1.3121480525509035
2050-09-12 23:00:00,-0.7389853563430487,-0.8405802386161956,-0.6464425960635073,-1.4752610173212326,-2.577045719252263,-0.5918532620247332,-1.672257002260262,-3.5448234222718886,-4.570436942245733,-0.417840730027385,-3.112804751208176,-1.2950674351323062
2050-09-13 00:00:00,-0.7343599661896871,-0.8353189549852913,-0.6423964411662814,-1.4660271972941032,-2.5609157082956475,-0.5881487877385969,-1.661790162821898,-3.522635984845631,-4.541830077647175,-0.4152254192072814,-3.093321365885325,-1.286961466440256
